,category,hour,location,name,price,url,year
109,BACKHOE LOADERS,302Hours,"Flagstaff,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F2 4EO 2016,"NT$2,741,786TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F2%204EO/2336707/detail_view.html,2016
110,BACKHOE LOADERS,495Hours,"Flagstaff,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2015,"NT$2,741,786TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2337925/detail_view.html,2015
111,BACKHOE LOADERS,312Hours,"ApacheJunction,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F2 4EO 2016,"NT$2,739,011TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F2%204EO/2371448/detail_view.html,2016
112,BACKHOE LOADERS,1304Hours,"Ogden,UT,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F E 2013,"NT$2,735,874TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%20E/2172451/detail_view.html,2013
113,BACKHOE LOADERS,408Hours,"ApacheJunction,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2015,"NT$2,727,911TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2336708/detail_view.html,2015
114,BACKHOE LOADERS,2030Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR BACKHOE LOADERS 430F 4WDE 2012,"NT$2,714,760TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/430F%204WDE/2340234/detail_view.html,2012
115,BACKHOE LOADERS,1002Hours,"Pueblo,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 430F 4WD 2013,"NT$2,711,743TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/430F%204WD/2000016/detail_view.html,2013
116,BACKHOE LOADERS,405Hours,"Kingman,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F2 4EO 2016,"NT$2,711,260TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F2%204EO/2371446/detail_view.html,2016
117,BACKHOE LOADERS,442Hours,"Phoenix,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F2 4EO 2016,"NT$2,700,160TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F2%204EO/2371449/detail_view.html,2016
118,BACKHOE LOADERS,588Hours,"Prescott,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2015,"NT$2,700,160TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2254456/detail_view.html,2015
119,BACKHOE LOADERS,428Hours,"ApacheJunction,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2014,"NT$2,700,160TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2333676/detail_view.html,2014
120,BACKHOE LOADERS,742Hours,"ApacheJunction,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2014,"NT$2,694,610TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2351807/detail_view.html,2014
121,BACKHOE LOADERS,1773Hours,"FRESNO,CA,UnitedStates",CATERPILLAR BACKHOE LOADERS 420FST 2014,"NT$2,684,596TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420FST/2437693/detail_view.html,2014
122,BACKHOE LOADERS,423Hours,"Vernal,UT,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F E 2014,"NT$2,684,596TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%20E/2291359/detail_view.html,2014
123,BACKHOE LOADERS,1170Hours,"Aurora,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4WD 2013,"NT$2,684,596TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204WD/2146798/detail_view.html,2013
124,BACKHOE LOADERS,433Hours,"Flagstaff,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F2 4EO 2016,"NT$2,680,735TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F2%204EO/2371447/detail_view.html,2016
125,BACKHOE LOADERS,464Hours,"Imperial,CA,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2014,"NT$2,677,959TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2252405/detail_view.html,2014
126,BACKHOE LOADERS,593Hours,"Tucson,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2015,"NT$2,669,634TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2333679/detail_view.html,2015
127,BACKHOE LOADERS,1674Hours,"CityofIndustry,CA,UnitedStates",CATERPILLAR BACKHOE LOADERS 430F 2014,"NT$2,654,432TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/430F/2516634/detail_view.html,2014
128,BACKHOE LOADERS,1837Hours,"Durango,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 430F IT4WE 2013,"NT$2,654,432TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/430F%20IT4WE/2364084/detail_view.html,2013
129,BACKHOE LOADERS,1236Hours,"CITYOFINDUSTRY,CA,UnitedStates",CATERPILLAR BACKHOE LOADERS 430F 2013,"NT$2,654,432TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/430F/2482782/detail_view.html,2013
130,BACKHOE LOADERS,705Hours,"Phoenix,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2015,"NT$2,644,658TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2253389/detail_view.html,2015
131,BACKHOE LOADERS,622Hours,"Logan,UT,UnitedStates",CATERPILLAR BACKHOE LOADERS 420E E 2008,"NT$2,643,874TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420E%20E/2328693/detail_view.html,2008
132,BACKHOE LOADERS,1961Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F IT4WE 2014,"NT$2,639,350TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%20IT4WE/2008214/detail_view.html,2014
133,BACKHOE LOADERS,523Hours,"Logan,UT,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F E 2014,"NT$2,633,317TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%20E/2391231/detail_view.html,2014
134,BACKHOE LOADERS,764Hours,"ShowLow,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2015,"NT$2,628,008TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2253297/detail_view.html,2015
135,BACKHOE LOADERS,320Hours,"Safford,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F2 4EO 2015,"NT$2,625,233TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F2%204EO/2257932/detail_view.html,2015
136,BACKHOE LOADERS,1227Hours,"GrandJunction,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4WDE 2014,"NT$2,624,268TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204WDE/2082674/detail_view.html,2014
137,BACKHOE LOADERS,1862Hours,"Aurora,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F IT4WE 2014,"NT$2,624,268TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%20IT4WE/2484876/detail_view.html,2014
138,BACKHOE LOADERS,907Hours,"Salina,UT,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F E 2014,"NT$2,624,268TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%20E/2243216/detail_view.html,2014
139,BACKHOE LOADERS,498Hours,"Salina,UT,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F E 2014,"NT$2,624,268TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%20E/2369776/detail_view.html,2014
140,BACKHOE LOADERS,754Hours,"ShowLow,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2015,"NT$2,616,907TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2257829/detail_view.html,2015
141,BACKHOE LOADERS,507Hours,"Imperial,CA,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,616,907TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2256556/detail_view.html,2014
142,BACKHOE LOADERS,464Hours,"Prescott,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,614,132TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2253916/detail_view.html,2014
143,BACKHOE LOADERS,609Hours,"ApacheJunction,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F2 4EO 2016,"NT$2,605,807TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F2%204EO/2337935/detail_view.html,2016
144,BACKHOE LOADERS,684Hours,"Phoenix,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2015,"NT$2,605,807TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2351808/detail_view.html,2015
145,BACKHOE LOADERS,481Hours,"Eloy,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,605,807TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2324890/detail_view.html,2014
146,BACKHOE LOADERS,1432Hours,"Aurora,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4WDE 2013,"NT$2,594,104TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204WDE/2000210/detail_view.html,2013
147,BACKHOE LOADERS,2627Hours,"CityofIndustry,CA,UnitedStates",CATERPILLAR BACKHOE LOADERS 430F 2013,"NT$2,594,104TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/430F/2540631/detail_view.html,2013
148,BACKHOE LOADERS,3093Hours,"CityofIndustry,CA,UnitedStates",CATERPILLAR BACKHOE LOADERS 450E 2011,"NT$2,594,104TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/450E/2273719/detail_view.html,2011
149,BACKHOE LOADERS,611Hours,"ShowLow,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F2 4EO 2016,"NT$2,591,932TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F2%204EO/2371445/detail_view.html,2016
150,BACKHOE LOADERS,614Hours,"ShowLow,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F2 4EO 2016,"NT$2,591,932TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F2%204EO/2329823/detail_view.html,2016
151,BACKHOE LOADERS,892Hours,"Safford,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2015,"NT$2,583,606TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2256795/detail_view.html,2015
152,BACKHOE LOADERS,1515Hours,"Corcorcan,CA,UnitedStates",CATERPILLAR BACKHOE LOADERS 420FST 2012,"NT$2,579,022TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420FST/2079139/detail_view.html,2012
153,BACKHOE LOADERS,505Hours,"ApacheJunction,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F2 4EO 2016,"NT$2,572,506TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F2%204EO/2373832/detail_view.html,2016
154,BACKHOE LOADERS,382Hours,"ApacheJunction,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 415F2 HRC 2016,"NT$2,564,181TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/415F2%20HRC/2475708/detail_view.html,2016
155,BACKHOE LOADERS,541Hours,"ShowLow,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,564,181TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2351867/detail_view.html,2014
156,BACKHOE LOADERS,1367Hours,"Aurora,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4WDE 2014,"NT$2,563,940TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204WDE/2519704/detail_view.html,2014
157,BACKHOE LOADERS,1400Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR BACKHOE LOADERS 430F 4WD 2013,"NT$2,548,858TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/430F%204WD/2000188/detail_view.html,2013
158,BACKHOE LOADERS,1378Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4WD 2014,"NT$2,518,694TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204WD/2028529/detail_view.html,2014
159,BACKHOE LOADERS,2205Hours,"GrandJunction,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 430F IT4WE 2013,"NT$2,518,694TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/430F%20IT4WE/2537564/detail_view.html,2013
160,BACKHOE LOADERS,1062Hours,"Aurora,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4WDE 2012,"NT$2,503,612TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204WDE/2357876/detail_view.html,2012
161,BACKHOE LOADERS,856Hours,"Prescott,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F2 4EO 2016,"NT$2,494,804TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F2%204EO/2341577/detail_view.html,2016
162,BACKHOE LOADERS,1093Hours,"Tucson,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2015,"NT$2,492,029TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2252237/detail_view.html,2015
163,BACKHOE LOADERS,697Hours,"Yuma,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,489,253TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2252730/detail_view.html,2014
164,BACKHOE LOADERS,1272Hours,"Aurora,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4WDE 2014,"NT$2,488,530TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204WDE/2502017/detail_view.html,2014
165,BACKHOE LOADERS,1051Hours,"Hobbs,NM,UnitedStates",CATERPILLAR BACKHOE LOADERS 430F 4WD 2013,"NT$2,488,530TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/430F%204WD/2000013/detail_view.html,2013
166,BACKHOE LOADERS,1177Hours,"ColoradoSprings,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4WD 2012,"NT$2,488,530TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204WD/2212467/detail_view.html,2012
167,BACKHOE LOADERS,887Hours,"Eloy,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2014,"NT$2,483,703TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2257982/detail_view.html,2014
168,BACKHOE LOADERS,1357Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4WD 2014,"NT$2,473,448TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204WD/2064338/detail_view.html,2014
169,BACKHOE LOADERS,969Hours,"ShowLow,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2015,"NT$2,469,828TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2253210/detail_view.html,2015
170,BACKHOE LOADERS,959Hours,"ApacheJunction,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F2 4EO 2016,"NT$2,458,727TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F2%204EO/2337934/detail_view.html,2016
171,BACKHOE LOADERS,2818Hours,"ELOY,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 450F 2013,"NT$2,458,366TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/450F/2468459/detail_view.html,2013
172,BACKHOE LOADERS,1064Hours,"VERNAL,UT,UnitedStates",CATERPILLAR BACKHOE LOADERS 420EST 2010,"NT$2,458,366TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420EST/2048332/detail_view.html,2010
173,BACKHOE LOADERS,816Hours,"ApacheJunction,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2013,"NT$2,453,177TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2256119/detail_view.html,2013
174,BACKHOE LOADERS,790Hours,"Mesa,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F2 4EO 2016,"NT$2,439,302TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F2%204EO/2337936/detail_view.html,2016
175,BACKHOE LOADERS,952Hours,"Yuma,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2014,"NT$2,436,527TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2252421/detail_view.html,2014
176,BACKHOE LOADERS,874Hours,"Kingman,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,430,977TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2252219/detail_view.html,2014
177,BACKHOE LOADERS,836Hours,"Yuma,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,428,202TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2257813/detail_view.html,2014
178,BACKHOE LOADERS,850Hours,"Tucson,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,417,101TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2403616/detail_view.html,2014
179,BACKHOE LOADERS,1601Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F IT4WE 2014,"NT$2,413,120TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%20IT4WE/2412680/detail_view.html,2014
180,BACKHOE LOADERS,500Hours,"Cedarcity,UT,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F E TH 2014,"NT$2,413,120TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%20E%20TH/2391225/detail_view.html,2014
181,BACKHOE LOADERS,861Hours,"Safford,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,411,551TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2252626/detail_view.html,2014
182,BACKHOE LOADERS,1539Hours,"Aurora,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4WDE 2014,"NT$2,398,038TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204WDE/2534059/detail_view.html,2014
183,BACKHOE LOADERS,1108Hours,"Eloy,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2014,"NT$2,397,676TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2253323/detail_view.html,2014
184,BACKHOE LOADERS,725Hours,"ApacheJunction,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F2 4EO 2015,"NT$2,394,900TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F2%204EO/2252837/detail_view.html,2015
185,BACKHOE LOADERS,966Hours,"Tucson,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,389,350TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2253308/detail_view.html,2014
186,BACKHOE LOADERS,949Hours,"Tucson,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,381,025TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2259169/detail_view.html,2014
187,BACKHOE LOADERS,948Hours,"Safford,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,375,475TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2252353/detail_view.html,2014
188,BACKHOE LOADERS,1494Hours,"ApacheJunction,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EOIP 2014,"NT$2,372,700TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EOIP/2255625/detail_view.html,2014
189,BACKHOE LOADERS,986Hours,"ShowLow,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,364,374TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2253880/detail_view.html,2014
190,BACKHOE LOADERS,1275Hours,"Ogden,UT,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F E TH 2013,"NT$2,361,841TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%20E%20TH/2187797/detail_view.html,2013
191,BACKHOE LOADERS,792Hours,"ShowLow,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F2 4EO 2015,"NT$2,361,599TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F2%204EO/2252951/detail_view.html,2015
192,BACKHOE LOADERS,1031Hours,"Safford,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2013,"NT$2,356,049TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2163538/detail_view.html,2013
193,BACKHOE LOADERS,2935Hours,"Aurora,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 450E 4WDE 2009,"NT$2,352,792TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/450E%204WDE/2501565/detail_view.html,2009
194,BACKHOE LOADERS,1693Hours,"Windsor,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4WD 2013,"NT$2,337,710TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204WD/2000190/detail_view.html,2013
195,BACKHOE LOADERS,3697Hours,"Aurora,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 430E 4WD 2012,"NT$2,337,710TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/430E%204WD/1999956/detail_view.html,2012
196,BACKHOE LOADERS,1128Hours,"Tucson,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2013,"NT$2,336,624TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2252399/detail_view.html,2013
197,BACKHOE LOADERS,1227Hours,"ShowLow,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2014,"NT$2,333,849TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2252423/detail_view.html,2014
198,BACKHOE LOADERS,1283Hours,"Phoenix,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2014,"NT$2,325,523TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2252304/detail_view.html,2014
199,BACKHOE LOADERS,1304Hours,"Logan,UT,UnitedStates",CATERPILLAR BACKHOE LOADERS 430E E 2012,"NT$2,322,628TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/430E%20E/2268140/detail_view.html,2012
200,BACKHOE LOADERS,1545Hours,"Salina,UT,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F E 2014,"NT$2,313,578TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%20E/2048765/detail_view.html,2014
201,BACKHOE LOADERS,1123Hours,"Flagstaff,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,306,098TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2252439/detail_view.html,2014
202,BACKHOE LOADERS,1226Hours,"ShowLow,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,303,323TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2252291/detail_view.html,2014
203,BACKHOE LOADERS,1170Hours,"Yuma,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,297,772TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2252454/detail_view.html,2014
204,BACKHOE LOADERS,1187Hours,"Prescott,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,289,447TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2252312/detail_view.html,2014
205,BACKHOE LOADERS,1217Hours,"ShowLow,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,289,447TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2254411/detail_view.html,2014
206,BACKHOE LOADERS,1179Hours,"Phoenix,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,283,897TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2253147/detail_view.html,2014
207,BACKHOE LOADERS,1003Hours,"Phoenix,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F2 4EO 2015,"NT$2,281,122TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F2%204EO/2252427/detail_view.html,2015
208,BACKHOE LOADERS,1664Hours,"Albuquerque,NM,UnitedStates",CATERPILLAR BACKHOE LOADERS 420E 4WDE 2012,"NT$2,277,382TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420E%204WDE/2392953/detail_view.html,2012
209,BACKHOE LOADERS,1246Hours,"Phoenix,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,270,021TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2253310/detail_view.html,2014
210,BACKHOE LOADERS,1329Hours,"ApacheJunction,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2014,"NT$2,267,246TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2252394/detail_view.html,2014
211,BACKHOE LOADERS,2189Hours,"Windsor,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4WDE 2014,"NT$2,262,300TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204WDE/2534058/detail_view.html,2014
212,BACKHOE LOADERS,2052Hours,"Aurora,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4WDE 2014,"NT$2,262,300TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204WDE/2519703/detail_view.html,2014
213,BACKHOE LOADERS,1204Hours,"Pueblo,CO,UnitedStates",CATERPILLAR BACKHOE LOADERS 416F 4WD 2013,"NT$2,262,300TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/416F%204WD/2521994/detail_view.html,2013
214,BACKHOE LOADERS,1255Hours,"Saltlakecity,UT,UnitedStates",CATERPILLAR BACKHOE LOADERS 430E E MP 2011,"NT$2,260,490TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/430E%20E%20MP/2067505/detail_view.html,2011
215,BACKHOE LOADERS,1261Hours,"Phoenix,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,256,146TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2254783/detail_view.html,2014
216,BACKHOE LOADERS,1535Hours,"Kingman,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO P 2014,"NT$2,250,596TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO%20P/2253915/detail_view.html,2014
217,BACKHOE LOADERS,1330Hours,"Tucson,AZ,UnitedStates",CATERPILLAR BACKHOE LOADERS 420F 4EO 2014,"NT$2,247,821TWD",/en/CATERPILLAR/BACKHOE%20LOADERS/420F%204EO/2252495/detail_view.html,2014
